Unnamed: 0,User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Activity_Score,Value_Level,Activity_Level,AOV_Level,Age_Group,Login_Frequency_Group,Time_Group,Behavior_Pattern,Purchase_Freq_Group,Cluster,Cluster_Name
888,889,63,Male,Urban,57383,Technology,21,5,62,1626,Electronics,445,10,True,0.40409594221661954,中低价值,低活跃,低客单,55岁以上,14-21天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
889,890,60,Male,Suburban,133816,Food,23,2,145,3997,Apparel,136,20,False,0.28389583546273267,中高价值,低活跃,高客单,55岁以上,21-30天,2-5小时,其他模式,低频(0-2次),2,高客单用户
890,891,64,Male,Rural,98682,Travel,20,7,27,128,Health & Beauty,387,36,True,0.5475645349959684,低价值,中活跃,低客单,55岁以上,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
891,892,62,Male,Suburban,143053,Fashion,1,6,66,1113,Electronics,25,28,True,0.5706161062087607,中低价值,高活跃,低客单,55岁以上,7天内登录,2小时内,高频短停留,高频(6-8次),3,高价值活跃用户
892,893,35,Male,Rural,99190,Sports,25,6,121,2802,Books,506,24,False,0.46702781279456684,中等价值,中活跃,中客单,26-35岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
893,894,55,Male,Rural,72893,Technology,20,5,14,927,Home & Kitchen,325,5,False,0.32671686370708547,低价值,低活跃,低客单,46-55岁,14-21天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
894,895,52,Female,Rural,55820,Fashion,9,4,163,4546,Electronics,338,37,False,0.6758127491397226,高价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
895,896,32,Female,Rural,141262,Technology,22,9,167,2124,Health & Beauty,95,12,True,0.22771535325315434,中等价值,低活跃,高客单,26-35岁,21-30天,2小时内,其他模式,极高频(9-10次),0,频次型用户
896,897,42,Male,Rural,86262,Food,15,7,191,398,Electronics,545,35,True,0.6872406391605056,低价值,高活跃,高客单,36-45岁,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
897,898,54,Male,Rural,23760,Sports,1,4,22,1965,Apparel,146,40,False,0.7046864956333119,中低价值,高活跃,低客单,46-55岁,7天内登录,2-5小时,高频短停留,中频(3-5次),3,高价值活跃用户
898,899,45,Female,Rural,42190,Sports,12,8,92,4116,Electronics,231,2,False,0.3679377193281319,高价值,低活跃,中客单,36-45岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
899,900,27,Female,Suburban,87411,Food,3,8,38,2211,Books,495,41,True,0.8589335968110116,中等价值,高活跃,低客单,26-35岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
900,901,56,Male,Urban,43377,Sports,11,0,12,854,Electronics,38,45,True,0.5478752569475203,低价值,中活跃,低客单,55岁以上,7-14天,2小时内,其他模式,低频(0-2次),1,低价值用户
901,902,34,Male,Urban,66737,Travel,2,5,99,869,Home & Kitchen,425,39,False,0.8249636014672981,低价值,高活跃,中客单,26-35岁,7天内登录,5小时以上,其他模式,中频(3-5次),1,低价值用户
902,903,56,Male,Suburban,89569,Technology,16,6,113,3835,Electronics,437,42,True,0.6626742984338978,中高价值,高活跃,中客单,55岁以上,14-21天,5小时以上,低频长停留,高频(6-8次),3,高价值活跃用户
903,904,39,Male,Suburban,58211,Fashion,9,2,132,1338,Apparel,368,9,False,0.5194092194473783,中低价值,中活跃,中客单,36-45岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
904,905,43,Female,Suburban,102909,Food,15,6,195,2313,Electronics,345,22,False,0.5074818575176314,中等价值,中活跃,高客单,36-45岁,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
905,906,61,Male,Suburban,23744,Travel,12,6,85,2006,Books,160,47,True,0.6078886579673606,中低价值,高活跃,中客单,55岁以上,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
906,907,42,Male,Rural,145566,Fashion,1,1,139,1664,Health & Beauty,550,5,True,0.6927380100621218,中低价值,高活跃,高客单,36-45岁,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
907,908,34,Male,Urban,44995,Fashion,13,6,117,1318,Electronics,541,12,True,0.5710876403983964,中低价值,高活跃,中客单,26-35岁,7-14天,5小时以上,其他模式,高频(6-8次),1,低价值用户
908,909,30,Male,Rural,36977,Food,14,0,165,4701,Electronics,144,1,False,0.291575982646815,高价值,低活跃,高客单,26-35岁,7-14天,2-5小时,其他模式,低频(0-2次),2,高客单用户
909,910,37,Female,Urban,149508,Travel,25,4,91,1457,Home & Kitchen,588,44,False,0.6305452397987575,中低价值,高活跃,中客单,36-45岁,21-30天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
910,911,42,Female,Urban,117938,Fashion,25,8,86,3939,Books,576,22,False,0.4898413455532463,中高价值,中活跃,中客单,36-45岁,21-30天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
911,912,21,Female,Suburban,54542,Fashion,8,6,11,1560,Health & Beauty,345,38,False,0.6987743745244341,中低价值,高活跃,低客单,18-25岁,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
912,913,27,Male,Rural,30651,Travel,8,6,136,4085,Apparel,269,19,False,0.5443844048470807,高价值,中活跃,高客单,26-35岁,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
913,914,20,Male,Suburban,119239,Sports,27,1,144,1516,Electronics,268,16,False,0.272182889850431,中低价值,低活跃,高客单,18-25岁,21-30天,2-5小时,其他模式,低频(0-2次),1,低价值用户
914,915,58,Female,Rural,98931,Fashion,12,7,35,2953,Health & Beauty,169,31,True,0.5144369868147594,中等价值,中活跃,低客单,55岁以上,7-14天,2-5小时,其他模式,高频(6-8次),3,高价值活跃用户
915,916,62,Male,Urban,115344,Technology,1,2,97,4956,Apparel,33,3,False,0.42156155951529195,高价值,中活跃,中客单,55岁以上,7天内登录,2小时内,高频短停留,低频(0-2次),3,高价值活跃用户
916,917,35,Male,Suburban,122112,Travel,11,7,25,1528,Books,377,23,False,0.5829643510158655,中低价值,高活跃,低客单,26-35岁,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
917,918,64,Female,Suburban,36715,Fashion,8,2,160,4478,Books,214,42,False,0.6576548215279434,高价值,高活跃,高客单,55岁以上,7-14天,2-5小时,其他模式,低频(0-2次),2,高客单用户
918,919,53,Female,Urban,64409,Food,10,9,177,4574,Health & Beauty,562,18,False,0.6583398634913064,高价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,极高频(9-10次),3,高价值活跃用户
919,920,64,Female,Urban,44306,Technology,19,6,197,4393,Apparel,440,26,True,0.5262176189340511,高价值,中活跃,高客单,55岁以上,14-21天,5小时以上,低频长停留,高频(6-8次),2,高客单用户
920,921,39,Female,Urban,39086,Fashion,11,1,82,3162,Books,492,13,False,0.5793358545421508,中高价值,高活跃,中客单,36-45岁,7-14天,5小时以上,其他模式,低频(0-2次),2,高客单用户
921,922,51,Male,Suburban,34376,Technology,7,3,41,3171,Health & Beauty,393,18,True,0.613698795043894,中高价值,高活跃,低客单,46-55岁,7天内登录,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
922,923,64,Male,Rural,81350,Technology,11,5,24,655,Books,489,3,True,0.5166088605726097,低价值,中活跃,低客单,55岁以上,7-14天,5小时以上,其他模式,中频(3-5次),1,低价值用户
923,924,25,Female,Suburban,91425,Sports,17,8,150,455,Books,29,23,False,0.3286738668756317,低价值,低活跃,高客单,18-25岁,14-21天,2小时内,其他模式,高频(6-8次),0,频次型用户
924,925,57,Male,Rural,123358,Technology,1,4,14,1663,Books,39,3,False,0.4245665678625374,中低价值,中活跃,低客单,55岁以上,7天内登录,2小时内,高频短停留,中频(3-5次),1,低价值用户
925,926,61,Female,Suburban,56636,Sports,26,8,83,3600,Home & Kitchen,173,25,True,0.2930389651687052,中高价值,低活跃,中客单,55岁以上,21-30天,2-5小时,其他模式,高频(6-8次),0,频次型用户
926,927,36,Female,Suburban,106120,Travel,29,4,61,1140,Apparel,17,27,True,0.18715364609950824,中低价值,低活跃,低客单,36-45岁,21-30天,2小时内,其他模式,中频(3-5次),0,频次型用户
927,928,59,Male,Urban,134889,Sports,21,9,86,2786,Health & Beauty,56,44,False,0.4174344996763313,中等价值,中活跃,中客单,55岁以上,14-21天,2小时内,其他模式,极高频(9-10次),0,频次型用户
928,929,58,Female,Rural,71649,Food,21,7,178,4574,Health & Beauty,226,27,True,0.3984947701952233,高价值,低活跃,高客单,55岁以上,14-21天,2-5小时,其他模式,高频(6-8次),2,高客单用户
929,930,54,Male,Suburban,54610,Fashion,8,0,190,4875,Apparel,558,39,False,0.8115746198312379,高价值,高活跃,高客单,46-55岁,7-14天,5小时以上,其他模式,低频(0-2次),2,高客单用户
930,931,23,Male,Suburban,30058,Travel,23,6,119,2653,Apparel,67,25,False,0.2799504843673697,中等价值,低活跃,中客单,18-25岁,21-30天,2小时内,其他模式,高频(6-8次),0,频次型用户
931,932,43,Male,Urban,144876,Travel,24,3,187,1879,Apparel,197,24,True,0.3256032162447617,中低价值,低活跃,高客单,36-45岁,21-30天,2-5小时,其他模式,中频(3-5次),0,频次型用户
932,933,51,Male,Urban,148265,Food,6,4,152,175,Apparel,23,8,False,0.38049879050117547,低价值,低活跃,高客单,46-55岁,7天内登录,2小时内,高频短停留,中频(3-5次),1,低价值用户
933,934,62,Female,Rural,94637,Sports,22,5,115,4426,Electronics,237,9,False,0.28046653719918685,高价值,低活跃,中客单,55岁以上,21-30天,2-5小时,其他模式,中频(3-5次),2,高客单用户
934,935,23,Male,Suburban,98033,Fashion,18,4,136,3419,Health & Beauty,566,46,False,0.7251051071513748,中高价值,高活跃,高客单,18-25岁,14-21天,5小时以上,低频长停留,中频(3-5次),2,高客单用户
935,936,54,Female,Rural,90194,Sports,6,0,16,2449,Electronics,138,37,True,0.6156458042315424,中等价值,高活跃,低客单,46-55岁,7天内登录,2-5小时,高频短停留,低频(0-2次),1,低价值用户
936,937,50,Female,Suburban,96917,Technology,5,8,49,2873,Books,473,30,True,0.7539016274289349,中等价值,高活跃,低客单,46-55岁,7天内登录,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
937,938,39,Female,Rural,84200,Sports,13,1,165,2362,Books,553,19,True,0.61995479995003,中等价值,高活跃,高客单,36-45岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
938,939,38,Female,Urban,125848,Travel,19,8,169,3329,Health & Beauty,229,16,False,0.3593170022600025,中高价值,低活跃,高客单,36-45岁,14-21天,2-5小时,其他模式,高频(6-8次),0,频次型用户
939,940,23,Male,Suburban,126022,Fashion,22,9,108,2216,Books,317,24,True,0.4123700498563365,中等价值,中活跃,中客单,18-25岁,21-30天,5小时以上,低频长停留,极高频(9-10次),0,频次型用户
940,941,23,Male,Rural,66619,Sports,8,1,152,492,Apparel,598,44,True,0.8622202537108333,低价值,高活跃,高客单,18-25岁,7-14天,5小时以上,其他模式,低频(0-2次),1,低价值用户
941,942,21,Female,Urban,37154,Fashion,9,8,94,1208,Electronics,561,21,True,0.6895397090388743,中低价值,高活跃,中客单,18-25岁,7-14天,5小时以上,其他模式,高频(6-8次),3,高价值活跃用户
942,943,47,Female,Urban,39539,Fashion,17,5,74,4462,Apparel,201,36,False,0.49440927623136066,高价值,中活跃,低客单,46-55岁,14-21天,2-5小时,其他模式,中频(3-5次),2,高客单用户
943,944,28,Male,Rural,145381,Technology,3,8,141,710,Books,258,40,False,0.7341133181152262,低价值,高活跃,高客单,26-35岁,7天内登录,2-5小时,高频短停留,高频(6-8次),3,高价值活跃用户
944,945,47,Female,Suburban,80058,Technology,19,5,20,2875,Electronics,480,39,True,0.625842844650381,中等价值,高活跃,低客单,46-55岁,14-21天,5小时以上,低频长停留,中频(3-5次),0,频次型用户
945,946,48,Male,Suburban,82068,Travel,11,5,117,4098,Apparel,178,47,True,0.63023701634243,高价值,高活跃,中客单,46-55岁,7-14天,2-5小时,其他模式,中频(3-5次),3,高价值活跃用户
946,947,41,Female,Urban,97313,Food,24,1,35,772,Health & Beauty,123,6,True,0.1783373649960819,低价值,低活跃,低客单,36-45岁,21-30天,2-5小时,其他模式,低频(0-2次),1,低价值用户
947,948,26,Male,Suburban,119932,Fashion,17,7,198,3777,Apparel,342,5,False,0.37523105402428086,中高价值,低活跃,高客单,26-35岁,14-21天,5小时以上,低频长停留,高频(6-8次),3,高价值活跃用户
948,949,20,Female,Suburban,50373,Food,21,2,174,130,Books,171,14,True,0.29135702361077986,低价值,低活跃,高客单,18-25岁,14-21天,2-5小时,其他模式,低频(0-2次),1,低价值用户
949,950,48,Female,Suburban,53154,Travel,19,6,160,1500,Electronics,59,45,False,0.45172611949621244,中低价值,中活跃,高客单,46-55岁,14-21天,2小时内,其他模式,高频(6-8次),0,频次型用户
950,951,57,Male,Urban,26031,Fashion,2,4,94,4171,Health & Beauty,465,42,False,0.8633643373877097,高价值,高活跃,中客单,55岁以上,7天内登录,5小时以上,其他模式,中频(3-5次),3,高价值活跃用户
951,952,54,Female,Rural,113533,Fashion,8,2,177,716,Electronics,260,4,False,0.44804015763233507,低价值,中活跃,高客单,46-55岁,7-14天,2-5小时,其他模式,低频(0-2次),1,低价值用户
952,953,53,Female,Suburban,91975,Food,19,0,160,4734,Health & Beauty,373,8,True,0.3824576107571576,高价值,低活跃,高客单,46-55岁,14-21天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
953,954,41,Male,Urban,42785,Sports,7,7,132,2886,Electronics,95,24,True,0.5011847410082564,中等价值,中活跃,中客单,36-45岁,7天内登录,2小时内,高频短停留,高频(6-8次),3,高价值活跃用户
954,955,48,Female,Urban,98928,Technology,28,2,153,970,Books,125,11,False,0.15661794600978957,低价值,低活跃,高客单,46-55岁,21-30天,2-5小时,其他模式,低频(0-2次),1,低价值用户
955,956,23,Male,Rural,138696,Sports,27,1,198,4296,Health & Beauty,41,17,False,0.1646158563592382,高价值,低活跃,高客单,18-25岁,21-30天,2小时内,其他模式,低频(0-2次),2,高客单用户
956,957,19,Male,Suburban,48669,Food,17,0,77,3704,Home & Kitchen,254,21,False,0.4291167819381509,中高价值,中活跃,中客单,18-25岁,14-21天,2-5小时,其他模式,低频(0-2次),2,高客单用户
957,958,37,Female,Suburban,114475,Technology,6,3,113,1512,Electronics,7,26,False,0.4826895165411741,中低价值,中活跃,中客单,36-45岁,7天内登录,2小时内,高频短停留,中频(3-5次),1,低价值用户
958,959,45,Female,Rural,137154,Sports,19,7,89,2839,Electronics,471,43,True,0.6458251280478802,中等价值,高活跃,中客单,36-45岁,14-21天,5小时以上,低频长停留,高频(6-8次),0,频次型用户
959,960,28,Female,Rural,22282,Technology,24,2,168,1040,Apparel,511,48,True,0.6298040952608088,低价值,高活跃,高客单,26-35岁,21-30天,5小时以上,低频长停留,低频(0-2次),1,低价值用户
960,961,21,Female,Urban,54624,Fashion,6,0,62,440,Health & Beauty,581,44,False,0.8803727300603047,低价值,高活跃,低客单,18-25岁,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
961,962,32,Female,Urban,68438,Sports,28,3,115,3008,Home & Kitchen,69,45,False,0.3367344667416215,中等价值,低活跃,中客单,26-35岁,21-30天,2小时内,其他模式,中频(3-5次),2,高客单用户
962,963,23,Female,Rural,109900,Technology,2,8,162,4233,Books,81,27,False,0.5792070684701259,高价值,高活跃,高客单,18-25岁,7天内登录,2小时内,高频短停留,高频(6-8次),3,高价值活跃用户
963,964,47,Female,Suburban,87534,Technology,6,0,53,759,Apparel,542,16,True,0.689411604374638,低价值,高活跃,低客单,46-55岁,7天内登录,5小时以上,其他模式,低频(0-2次),1,低价值用户
964,965,55,Male,Urban,51705,Technology,23,1,149,2133,Home & Kitchen,585,26,False,0.5455053206591485,中等价值,中活跃,高客单,46-55岁,21-30天,5小时以上,低频长停留,低频(0-2次),2,高客单用户
965,966,19,Female,Urban,58244,Sports,5,8,99,1660,Health & Beauty,262,33,True,0.6665928474895801,中低价值,高活跃,中客单,18-25岁,7天内登录,2-5小时,高频短停留,高频(6-8次),3,高价值活跃用户
966,967,32,Male,Suburban,94964,Travel,19,1,110,3557,Home & Kitchen,89,31,False,0.38103687551815385,中高价值,低活跃,中客单,26-35岁,14-21天,2小时内,其他模式,低频(0-2次),2,高客单用户
967,968,28,Female,Urban,57437,Sports,20,2,106,1756,Electronics,208,48,True,0.531384507058249,中低价值,中活跃,中客单,26-35岁,14-21天,2-5小时,其他模式,低频(0-2次),1,低价值用户
968,969,25,Female,Suburban,97872,Food,4,6,18,3075,Electronics,213,47,True,0.741099565034695,中高价值,高活跃,低客单,18-25岁,7天内登录,2-5小时,高频短停留,高频(6-8次),3,高价值活跃用户
969,970,43,Male,Suburban,94878,Sports,22,2,21,1149,Apparel,266,6,False,0.2766233972720975,中低价值,低活跃,低客单,36-45岁,21-30天,2-5小时,其他模式,低频(0-2次),1,低价值用户
970,971,62,Female,Suburban,139006,Technology,26,8,78,553,Health & Beauty,293,44,True,0.4694656627258583,低价值,中活跃,中客单,55岁以上,21-30天,2-5小时,低频长停留,高频(6-8次),0,频次型用户
971,972,61,Female,Rural,125368,Fashion,17,5,191,1804,Health & Beauty,207,8,True,0.3259857131500346,中低价值,低活跃,高客单,55岁以上,14-21天,2-5小时,其他模式,中频(3-5次),0,频次型用户
